,UID,name,rating,brewery,style,abv
308,15,Morello Dark Cherry,3.5,Spoetzl Brewery / Shiner,European Strong Lager,7.00
309,222,Old Perseverance,4.25,Avery Brewing Company,English Old Ale,18.50
310,23,Parabola,4.48,Firestone Walker Brewing Co.,Russian Imperial Stout,13.00
311,729,Prytania Imperial Porter,4.07,New Orleans Lager & Ale Brewing Company (NOLA),American Imperial Porter,8.00
312,15,S'more Chocolate & Marshmallow Ale,3.75,Spoetzl Brewery / Shiner,European Dark Lager,5.00
313,132,The Ballad of Minnie Quay 2018,4.92,Clown Shoes,English Old Ale,11.00
314,410,Weihenstephaner Pils,3.93,Bayerische Staatsbrauerei Weihenstephan,German Pilsner,5.10
315,454,Young Funkenstein,3.94,(512) Brewing Company,American Wild Ale,6.50
316,162,25 Anniversaire,3.91,Unibroue,Belgian Strong Dark Ale,10.50
317,350,Abtsolution,4.5,De Proefbrouwerij (bvba Andelot),Belgian Strong Dark Ale,9.00
318,729,Autre Chose,3.74,Unibroue,American IPA,6.00
319,109,Ayinger Bräu Weisse,4.47,Privatbrauerei Franz Inselkammer KG / Brauerei Aying,German Hefeweizen,5.10
320,729,Bishop's Barrel 19,3.88,Saint Arnold Brewing Company,English Old Ale,7.60
321,729,"Blood, Sweat, & Mostly Tears",3.94,Austin Beerworks,Leipzig Gose,3.00
322,203,Bourbon Barrel Temptress,4.64,Lakewood Brewing Company,English Sweet / Milk Stout,11.30
323,36,Bretta Rosé,4.46,Firestone Walker Brewing Co.,Berliner Weisse,5.30
324,104,Citradelic Tangerine IPA,3.31,New Belgium Brewing,American IPA,6.00
325,729,Corps Mort,4.23,À l’abri de la Tempête,American Barleywine,11.00
326,117,Deconstructed Bomb! Coffee,8.7,Prairie Artisan Ales,American Imperial Stout,11.80
327,729,Dispensary Pilsner,3.89,Hops and Grain Brewery,German Pilsner,?
328,729,Dortmunder From Down Under,4.09,Last Stand Brewing Company,European Export / Dortmunder,7.00
329,729,Dulcis Succubus,4.31,Le Trou Du Diable,Belgian Saison,7.00
330,729,Flavor Country,4.0,Austin Beerworks,American Pale Ale (APA),5.90
331,79,Game Of Thrones: Winter Is Here,3.94,Brewery Ommegang,Belgian Witbier,8.30
332,729,Gold Fist,3.81,Austin Beerworks,Belgian Strong Pale Ale,9.50
333,293,Grande Noirceur,4.29,Brasserie Dieu du Ciel!,Russian Imperial Stout,9.00
334,78,Grim Harvest,3.91,Jester King Brewery,Belgian Saison,5.80
335,211,Herbe à Détourne,4.25,Brasserie Dieu du Ciel!,Belgian Tripel,10.20
336,41,Jester King / Scratch - Abscission,4.35,Jester King Brewery,American Wild Ale,5.50
337,729,Juicy Visions Hazy IPA,3.56,Middleton Brewing,New England IPA,6.00
338,729,Mad & Noisy Brewing Hops & Bolts India Pale Lager,3.71,Creemore Springs Brewery Limited,American Lager,5.30
339,729,Mama Tried,3.72,Brazos Valley Brewing Company,American IPA,6.60
340,729,Monsieur Augustache,4.42,EtOH Brasserie,Scotch Ale / Wee Heavy,9.50
341,622,No Spiders,3.75,Jester King Brewery,American Wild Ale,6.80
342,729,Noisy Cricket,3.96,Friends & Allies Brewing,American IPA,4.70
343,729,Ondineke Oilsjtersen Tripel,4.52,KleinBrouwerij De Glazen Toren,Belgian Tripel,8.50
344,729,Pesta,3.88,Acopon Brewing Company,English Oatmeal Stout,4.40
345,729,Prairie No Chill,3.73,Prairie Artisan Ales,English Sweet / Milk Stout,5.10
346,729,Péché Mortel Framboise,4.23,Brasserie Dieu du Ciel!,American Imperial Stout,9.50
347,36,Schneider Aventinus Weizen-Eisbock,3.75,Weisses Bräuhaus G. Schneider & Sohn GmbH,German Eisbock,12.00
348,3,Sierra Nevada Oktoberfest - Weihenstephan Collaboration (2018),8.64,Sierra Nevada Brewing Co.,German Märzen / Oktoberfest,6.00
349,729,Solstice D'été Aux Framboises,4.18,Brasserie Dieu du Ciel!,Berliner Weisse,5.90
350,729,Série Signature Sticke Alt,3.57,Les Trois Mousquetaires,German Altbier,6.00
351,729,The Old North Road,4.18,Strange Land Brewery,English Strong Ale,8.90
352,729,Thin Mint Stout,4.29,Buffalo Bayou Brewing Co,American Imperial Stout,9.40
353,729,Trip In The Woods: Barrel-Aged Maple Scotch,4.2,Sierra Nevada Brewing Co.,Scotch Ale / Wee Heavy,9.80
354,729,Ultra Mosaika,3.91,Brasserie Dieu du Ciel!,American Pale Ale (APA),5.50
355,729,Vernal Dichotomous (2016),4.0,Jester King Brewery,Belgian Saison,5.20
356,3,Victory At Sea - High West Barrel-Aged,8.22,Ballast Point Brewing Company,American Imperial Porter,12.00
357,729,Whitby,4.25,Acopon Brewing Company,English Pale Ale,4.70
358,154,Winter Welcome Ale,4.25,Samuel Smith Old Brewery (Tadcaster),Winter Warmer,6.00
359,38,Wood-Aged Bitches Brew,4.12,Dogfish Head Craft Brewery,American Imperial Stout,9.00
360,24,§ucaba,4.44,Firestone Walker Brewing Co.,British Barleywine,12.50
361,293,Équinoxe Du Printemps,4.06,Brasserie Dieu du Ciel!,Scotch Ale / Wee Heavy,9.50
362,899,"2 Scoops: Pink Guava, Passionfruit",4.39,The Answer Brewpub,Leipzig Gose,3.50
363,645,60 Dollar Nachos,9.5,Hoof Hearted Brewing,American Imperial IPA,8.00
364,279,Angry Chair / Prairie - Barrel Aged Adjunct Trail,4.94,Angry Chair Brewing,American Imperial Stout,11.00
365,899,Black & Blue Imperial Milkshake Mimosa Gose,4.3,Boiler Brewing Co.,Leipzig Gose,7.00
366,330,"Black House Nitro - Coffee, Coconut And Cocoa",4.7,Modern Times Beer,English Oatmeal Stout,5.80
367,75,Bottle Logic / J. Wakefield - Layers of Influence,3.84,Bottle Logic Brewing,American Imperial Stout,12.45
368,315,Brewers' Bridge,4.11,Brasserie Dupont sprl,Belgian Saison,6.10
369,899,Cellar Door No. 4,4.04,Brewery Bhavana,American Barleywine,10.50
370,117,Chocolate Cherry Bomb Imperial Stout,8.18,Ellicottville Brewing Co.,Russian Imperial Stout,8.20
371,899,Cigar City / AF Brew - Kulich,4.25,Cigar City Brewing,Russian Imperial Stout,12.30
372,332,Cigar City / Cycle - Not A Single Feeling,4.1,Cigar City Brewing,American Imperial Stout,13.90
373,462,Dark Age with Mountain Air Coffee (2018),3.31,Wicked Weed Brewing,American Imperial Stout,11.80
374,899,Double Peaches ‘N Cream Imperial Mimosa Gose,4.46,Boiler Brewing Co.,Leipzig Gose,7.00
375,314,Dragon's Milk Reserve - S'mores Bourbon Barrel,3.55,New Holland Brewing Company,American Imperial Stout,11.00
376,899,Farmhouse As F#&k,4.39,Saint Somewhere Brewing Company,Belgian Saison,5.00
377,899,Frambuesa De La Casa,4.37,Casa Agria Specialty Ales,Belgian Saison,6.70
378,462,Funk Fuzz,4.37,Fonta Flora Brewery,American Wild Ale,5.90
379,41,Genesis,4.31,Wicked Weed Brewing,American Wild Ale,6.60
380,41,Gggreennn!,4.59,Tree House Brewing Company,New England IPA,7.50
381,899,"Imperial 3 Scoops: Passionfruit, Mango, Pink Guava",4.35,The Answer Brewpub,Fruit and Field Beer,7.50
382,899,Imperial Moon Butter - Barrel Aged,4.47,Angry Chair Brewing,English Sweet / Milk Stout,10.00
383,899,Incipient - Tart Cherry,4.49,Speciation Artisan Ales,American Wild Ale,5.80
384,899,Infusion - Green Label,4.48,White Rooster Farmhouse Brewery,American Wild Ale,5.20
385,899,Intentionally Indulgent,4.27,Perennial Artisan Ales,American Imperial Stout,?
386,50,Jalapeño IPA,3.66,Masthead Brewing Co.,American IPA,6.80
387,899,Jammiest Bits Of Jam,4.33,Sour Cellars,American Wild Ale,5.90
388,41,Key Bump,4.34,Hoof Hearted Brewing,American Imperial IPA,10.50
389,899,Madeline,4.63,Pure Project,Belgian Saison,7.00
390,899,No Bake - Finback Collab,3.89,Hidden Springs Ale Works,Berliner Weisse,5.50
391,899,Puncheon - Culture Series #1,4.41,Brewery Bhavana,American Wild Ale,6.00
392,899,Puncheon - Culture Series #2,4.46,Brewery Bhavana,American Wild Ale,6.00
393,845,Raisin Eaters,4.25,Wren House Brewing Co,British Barleywine,10.00
394,216,Saison Du Fermier - Pinot Noir Puncheons,4.92,Side Project Brewing,Belgian Saison,7.00
395,899,San Diego Vice - Apricot and Peaches,4.21,Wild Barrel Brewing Company,Berliner Weisse,5.60
396,899,San Diego Vice - Nectarine & Cherry,4.25,Wild Barrel Brewing Company,Berliner Weisse,5.20
397,899,San Diego Vice - Papaya & Mulberry,4.25,Wild Barrel Brewing Company,Berliner Weisse,6.20
398,145,Single Origin Coffee Stout,4.13,Masthead Brewing Co.,American Stout,6.90
399,899,Supermassive,4.2,The Rare Barrel,American Wild Ale,6.50
400,899,TENMILE - Bourbon Barrel-Aged With Costan Rican Coffee,4.21,Pure Project,American Porter,13.00
401,899,Tart Martin!!!,4.32,The Answer Brewpub,Fruit and Field Beer,3.50
402,205,The Abyss (Tequila Barrel-Aged),4.7,Deschutes Brewery,American Imperial Stout,11.90
403,899,The Veil / Trillium - Unconditional,4.52,The Veil Brewing Co.,American Wild Ale,5.50
404,75,Time Waits for No One - Woodford Reserve,4.65,Anchorage Brewing Company,American Imperial Stout,15.00
405,49,Trillium / Bellwoods / Evil Twin - Nanaimo,4.14,Trillium Brewing Company,American Imperial Stout,13.60
406,899,Watergeus,4.0,Brouwerij / Stekerij Toon van den Broek,Belgian Gueuze,6.30
407,11,White Peach Elliptic,4.43,White Rooster Farmhouse Brewery,Belgian Saison,5.00
408,659,Zavtrak,4.27,Narrow Gauge Brewing Company,American Imperial Stout,10.40
409,98,Anniversary 19 Pale Wheat Ale,4.49,Ithaca Beer Company,American Pale Wheat Ale,?
410,205,Astronomical IPA,4.3,Wicked Weed Brewing,American Imperial IPA,7.70
411,899,Biere De Coupage,4.41,Jester King Brewery,Belgian Saison,6.30
412,18,Big Bad Baptista,3.98,Epic Brewing Company,American Imperial Stout,11.70
413,899,Big Blink,4.09,Calusa Brewing,New England IPA,8.10
414,899,Casey Apricot,4.34,Equilibrium Brewery,Belgian Saison,6.00
415,899,Cellar Door No. 1,4.25,Brewery Bhavana,American Wild Ale,6.00
416,332,Cigar City / Funky Buddha / BlueJacket - Snack Attack,4.29,Cigar City Brewing,American Imperial Stout,11.20
417,243,Citrus Sin,4.32,The Lost Abbey,Belgian Saison,6.50
418,517,CocoNaughty - Vanilla Bourbon Barrel Aged,4.46,Westbrook Brewing Co.,American Imperial Stout,10.00
419,219,Copestone,4.53,Fox Farm Brewery,British Barleywine,11.00
420,741,Cucurbitophobia,3.96,Jolly Pumpkin Artisan Ales,Belgian Saison,6.10
421,44,Florence Wheat Saison,4.27,Hill Farmstead Brewery,Belgian Saison,5.00
422,899,Foeder Peach Wild,4.08,The Sour Note Brewing,American Wild Ale,4.20
423,217,French Toast - Bourbon Barrel-Aged,4.25,Wicked Weed Brewing,American Imperial Stout,11.40
424,82,Hazelnut Brown Nectar,3.75,Rogue Ales,American Brown Ale,5.60
425,367,Imperial Sponge Candy Stout (Bourbon Barrel Aged),4.94,Resurgence Brewing Company,American Imperial Stout,10.00
426,894,K13 Bourbon With Madagascar Vanilla Beans,4.15,Voodoo Brewery,American Barleywine,?
427,899,King’s Creatures,4.5,Calusa Brewing,Foreign / Export Stout,6.00
428,326,Medianoche - Peanut Butter Cup,9.1,WeldWerks Brewing Co.,American Imperial Stout,13.10
429,45,Medusa - Dragon Fruit And Passion Fruit,5.0,Mortalis Brewing Co.,Berliner Weisse,4.00
430,899,Mochi - Passion Fruit,4.25,Great Notion Brewing,American IPA,7.00
431,121,Mothership Series #5: Barrel-Aged Imperial Stout,4.5,Founders Brewing Company,Russian Imperial Stout,12.80
432,899,P.O.G. NOG Mimosa Gose,4.35,Boiler Brewing Co.,Leipzig Gose,5.60
433,899,Party Off the Pounds - Answer Collab,4.43,Calusa Brewing,New England IPA,8.50
434,34,Pernicious IPA,4.49,Wicked Weed Brewing,American IPA,7.30
435,899,Pixel Vision,4.34,Calusa Brewing,Berliner Weisse,5.50
436,9,Rare Noa,4.73,Cycle Brewing,American Imperial Stout,?
437,49,Resolution Break,4.25,Trillium Brewing Company,American Imperial Stout,13.50
438,899,Rollin’ Out - Hidden Springs Collab,4.31,Calusa Brewing,English Sweet / Milk Stout,12.80
439,899,SaisonHands,4.24,Tired Hands Brewing Company,Belgian Saison,4.80
440,50,Space Pope,3.69,Cigar City Brewing,American IPA,7.20
441,395,The Love Below,4.21,Funky Buddha Brewery,Russian Imperial Stout,12.00
442,899,Thread of Life,4.53,Speciation Artisan Ales,American Wild Ale,7.00
443,43,Wednesday (2018),4.65,Cycle Brewing,American Imperial Stout,11.00
444,433,Wicked Weed / Trois Dames - Metatropics,4.01,Wicked Weed Brewing,Belgian Saison,6.20
445,655,Wild Sour Series: Apricot,3.98,DESTIHL Brewery,American Wild Ale,6.00
446,899,Zarza Marron,4.29,Casa Agria Specialty Ales,Flanders Oud Bruin,7.80
447,899,Zillicoah / Hardywood Park - Foudre Biere,4.28,Zillicoah Beer Company,American Wild Ale,7.70
448,38,Anchor Porter,3.16,Anchor Brewing Company,American Porter,5.60
449,307,Nightwind,3.49,Shipyard Brewing Company,English Porter,5.80
450,20,1868 Traditionsbier,3.28,Privatbrauerei und Mineralbrunnenbetrieb H. Egerer,German Kellerbier / Zwickelbier,5.60
451,20,Allgäuer Büble Bier Edelweissbier,3.47,Allgäuer Brauhaus AG,German Hefeweizen,5.30
452,20,Atlantic A.P.A.,3.24,Brixton Brewery,American Pale Ale (APA),5.40
453,20,Baltic Dubbel,3.26,Rügener Insel Brauerei GmbH,Belgian Dubbel,8.50
454,20,Baltic Tripel,3.64,Rügener Insel Brauerei GmbH,Belgian Tripel,9.50
455,20,Bayreuther Brauhaus Hell,3.08,Bayreuther Bierbrauerei,German Helles,4.80
456,20,Benediktiner Hell,3.22,Klosterbrauerei Ettal / Ettaler Klosterbetriebe GmbH,German Helles,5.00
457,20,Bruckmüller Kellerbier,3.19,Brauerei Bruckmüller,German Kellerbier / Zwickelbier,5.30
458,20,Castel Weizen,3.18,Brauhaus Castel,German Hefeweizen,4.90
459,20,Das Frühlings Festbier,3.28,Dinkelacker-Schwabenbraeu AG,German Märzen / Oktoberfest,5.70
460,20,Erdinger Weissbier,3.74,Erdinger Weissbräu,German Hefeweizen,5.60
461,20,Erlkönig Festbier,3.66,Brauerei Ludwig Erl,German Märzen / Oktoberfest,6.10
462,20,Go To IPA,3.89,Stone Brewing,American IPA,4.80
463,20,Grevensteiner Original,3.52,Brauerei C. & A. Veltins GmbH & Co.,German Kellerbier / Zwickelbier,5.20
464,20,Gutmann Hefeweizen,3.72,Brauerei Fritz Gutmann,German Hefeweizen,5.20
465,7,Hacker-Pschorr Kellerbier,4.25,Hacker-Pschorr Bräu GmbH,German Kellerbier / Zwickelbier,5.50
466,20,Hazey Daze,3.22,The London Beer Factory,American IPA,4.60
467,20,Hofbräu Münchner Weisse,3.92,Hofbräuhaus München,German Hefeweizen,5.10
468,20,Härke Amber Ale,3.29,Privatbrauerei Härke KG,American Amber / Red Ale,5.30
469,20,Kapuziner Weissbier,3.63,Kulmbacher Brauerei AG,German Hefeweizen,5.40
470,20,Kirta,3.45,Graminger Weissbräu,German Dunkelweizen,5.40
471,20,Kuchlbauer Sportsfreund,2.17,Weissbierbrauerei Kuchlbauer,German Dunkelweizen,2.80
472,20,Kuchlbauer Weisse,3.66,Weissbierbrauerei Kuchlbauer,German Hefeweizen,5.20
473,20,Lemonale,3.66,Birrificio Artigianale Karma,Belgian Witbier,5.50
474,20,Life & Death,3.49,Vocation Brewery,American IPA,6.50
475,20,Meerjungfrau,3.47,Rügener Insel Brauerei GmbH,American Wild Ale,5.50
476,20,Mönchshof Landbier,3.06,Kulmbacher Brauerei AG,European Export / Dortmunder,5.40
477,20,Mönchshof Weihnachts Bier,3.04,Kulmbacher Brauerei AG,German Märzen / Oktoberfest,5.60
478,20,Nürnberger Helles,3.19,Hausbrauerei Altstadthof,German Helles,?
479,20,Original Oettinger Dunkles Hefeweissbier,3.35,Oettinger International Getränke-Vertriebs GmbH,German Dunkelweizen,4.90
480,20,Patrizier Bräu Weissbier,3.38,Brauerei Tucher Brau,German Hefeweizen,5.10
481,20,Pfungstädter Urstoff Kellerbier,3.26,Pfungstädter Brauerei,German Kellerbier / Zwickelbier,5.10
482,20,Premium Beer,3.43,Bitburger Brauerei,German Pilsner,4.80
483,20,Pride & Joy,3.55,Vocation Brewery,American Pale Ale (APA),5.30
484,20,Rhaner Keller Bier,3.43,Rhaner Biermanufaktur,German Kellerbier / Zwickelbier,5.20
485,20,Ripper,3.68,Stone Brewing,American Pale Ale (APA),5.70
486,20,Schneider Weisse Tap 7 Unser Original,3.79,Weisses Bräuhaus G. Schneider & Sohn GmbH,German Hefeweizen,5.40
487,20,Tucher Aecht Nürnberger Kellerbier,3.32,Brauerei Tucher Brau,German Kellerbier / Zwickelbier,5.30
488,20,Tucher Helles Hefe Weizen,3.49,Brauerei Tucher Brau,German Hefeweizen,5.35
489,20,Tucher Original Urbräu,3.0,Brauerei Tucher Brau,German Helles,4.80
490,20,Veldensteiner Weißbier,3.2,Kaiser Bräu GmbH & Co KG,German Hefeweizen,5.10
491,20,Weizen Falk Hefeweizen,3.45,Brauerei Bruckmüller,German Hefeweizen,5.30
492,20,Weltenburger Kloster Anno 1050,3.18,Klosterbrauerei Weltenburg,German Märzen / Oktoberfest,5.50
493,20,White Ghost,3.47,Stone Brewing,Berliner Weisse,4.70
494,20,Zillertal Pils,3.28,Zillertal Bier GmbH,German Pilsner,4.90
495,20,Zillertal Schwarzes,3.39,Zillertal Bier GmbH,German Schwarzbier,5.20
496,20,Zillertal Weißbier,3.39,Zillertal Bier GmbH,German Hefeweizen,5.00
497,20,Zirndorfer Landbier,3.11,Brauerei Zirndorf GmbH,Vienna Lager,4.90
498,20,Abbaye De Floreffe Double,3.72,Brasserie Lefèbvre SA,Belgian Dubbel,6.30
499,20,Birra Moretti,2.65,Birra Moretti (Heineken),European Pale Lager,4.60
500,20,Birra Peroni,2.74,Birra Peroni Industriale S.p.A.,European Pale Lager,4.70
501,20,Bière Léon,3.63,Brouwerij Alken-Maes,Belgian Pale Ale,7.00
502,20,Bourgogne Des Flanders,3.7,Brewery Bourgogne Des Flandres,Flanders Red Ale,5.00
503,20,Brugge Tripel,3.54,Brouwerij Palm NV,Belgian Tripel,8.70
504,20,Brugse Zot,3.69,Huisbrouwerij De Halve Maan,Belgian Pale Ale,6.00
505,20,Brugse Zot Dubbel,3.72,Huisbrouwerij De Halve Maan,Belgian Dubbel,7.50
506,20,Carlsberg Beer,3.15,Carlsberg Danmark A/S,European Pale Lager,5.00
507,20,Delirium Nocturnum,3.79,Brouwerij Huyghe,Belgian Strong Dark Ale,8.50
508,20,Dominikaner Pils,3.04,Hanseatische Getränke-Industrie (HGI) Holsten-Brauerei AG,German Pilsner,4.80
509,20,Ename Blond,3.04,Roman N.V.,Belgian Blonde Ale ,6.50
510,20,Erdinger Schneeweisse,3.46,Erdinger Weissbräu,German Hefeweizen,5.60
511,20,Fort Lapin 6,3.38,Fort Lapin,Belgian Dubbel,6.00
512,20,Franziskaner Hefe-Weisse,3.64,Spaten-Franziskaner-Bräu,German Hefeweizen,5.00
513,20,Franziskaner Hefe-Weisse Dunkel,3.33,Spaten-Franziskaner-Bräu,German Dunkelweizen,5.00
514,20,Gilde Pilsener,3.28,Brauerei Gilde,German Pilsner,4.90
515,20,Grimbergen Dubbel,3.56,Brouwerij Alken-Maes,Belgian Dubbel,6.50
516,14,Heady Topper,4.75,The Alchemist,New England IPA,8.00
517,20,Krombacher Dunkel,3.38,Krombacher Brauerei,Munich Dunkel Lager,4.80
518,20,Krombacher Weizen,3.26,Krombacher Brauerei,German Hefeweizen,5.30
519,20,König Pilsener,3.04,König-Brauerei GmbH,German Pilsner,4.90
520,20,La Bête Des Vosges,3.31,Brasserie Artisanale des Vosges,Belgian Strong Pale Ale,8.00
521,20,La Trappe Dubbel (Koningshoeven / Dominus),3.63,Bierbrouwerij De Koningshoeven B.V.,Belgian Dubbel,7.00
522,20,Landbier,3.41,Bayreuther Bierbrauerei,Munich Dunkel Lager,5.30
523,20,Licher Pils,2.42,Licher Privatbrauerei,German Pilsner,4.90
524,20,Liefmans Pale Sour Ale,3.66,Brouwerij Liefmans,Belgian Pale Ale,6.90
525,20,Original Oettinger Hefeweissbier,3.35,Oettinger International Getränke-Vertriebs GmbH,German Hefeweizen,4.90
526,20,Park Pirminator,3.15,Parkbrauerei / Park & Bellheimer AG,German Maibock,6.90
527,20,Schlappeseppel Landbier,2.7,Brauerei Schlappeseppel GmbH,German Kellerbier / Zwickelbier,5.50
528,20,Schmucker Meister-Pils Premium German Lager,3.18,Privat Brauerei Schmucker Ober-Mossau KG,German Pilsner,4.80
529,20,Schöfferhofer Kristallweizen,3.4,Binding-Brauerei AG,German Kristalweizen,5.00
530,20,St. Feuillien Blonde,3.52,Brasserie St. Feuillien,Belgian Strong Pale Ale,7.50
531,20,Steenbrugge Blond,3.15,Brouwerij Palm NV,Belgian Blonde Ale ,6.50
532,20,Sternburg Export,2.31,Leipziger Brauhaus zu Reudnitz GmbH,European Export / Dortmunder,5.20
533,20,Straffe Hendrik Bruges Tripel Bier 9°,3.92,Huisbrouwerij De Halve Maan,Belgian Tripel,9.00
534,20,Straffe Hendrik Quadrupel,3.84,Huisbrouwerij De Halve Maan,Belgian Quadrupel (Quad),11.00
535,20,Straffe Hendrik Wild,3.4,Huisbrouwerij De Halve Maan,Belgian Tripel,9.00
536,20,Timmermans Tradition Kriek Retro Lambicus,3.5,Brouwerij Timmermans-John Martin N.V.,Belgian Fruit Lambic,5.00
537,20,Trappist Achel 8° Blond,3.81,Brouwerij der St. Benedictusabdij de Achelse,Belgian Tripel,8.00
538,20,Tuborg Pilsner Beer (Green / Grøn),2.91,Tuborgs Bryggerier A/S,European Pale Lager,4.60
539,20,Vetter Weihnachtsbier,3.29,Vetter Alt Heidelberger Brauhaus,German Bock,?
540,20,Vetter's 33°,3.86,Vetter Alt Heidelberger Brauhaus Neuenheim,German Doppelbock,13.20
541,20,Waterloo Tripel 7 Blond,3.14,Brasserie Du Bocq,Belgian Tripel,8.00
542,20,Weisse Original,3.8,Brauerei Gebrüder Maisel GmbH & Co.,German Hefeweizen,5.40
